Test Number:,315dmKlong427_38
11.1480,6.0980
11.1520,6.0736
11.1560,6.0980
11.1600,6.0980
11.1640,6.0980
11.1680,6.1224
11.1720,6.1224
11.1760,6.1224
11.1800,6.0980
11.1840,6.0980
11.1880,6.1224
11.1920,6.1224
11.1960,6.0980
11.2000,6.0980
11.2040,6.1224
11.2080,6.1224
11.2120,6.0980
11.2160,6.0980
11.2200,6.0980
11.2240,6.1224
11.2280,6.0980
11.2320,6.1224
11.2360,6.1224
11.2400,6.0980
11.2440,6.1224
11.2480,6.0980
11.2520,6.0980
11.2560,6.1224
11.2600,6.0980
11.2640,6.0980
11.2680,6.0980
11.2720,6.0980
11.2760,6.0980
11.2800,6.0736
11.2840,6.1224
11.2880,6.0980
11.2920,6.1224
11.2960,6.0980
11.3000,6.1224
11.3040,6.0980
11.3080,6.0980
11.3120,6.1224
11.3160,6.1224
11.3200,6.1224
11.3240,6.1224
11.3280,6.0980
11.3320,6.1224
11.3360,6.0980
11.3400,6.0980
11.3440,6.1468
11.3480,6.1224
11.3520,6.1224
11.3560,6.0980
11.3600,6.1224
11.3640,6.1224
11.3680,6.0980
11.3720,6.1224
11.3760,6.1224
11.3800,6.1224
11.3840,6.0980
11.3880,6.1224
11.3920,6.1468
11.3960,6.1224
11.4000,6.1224
11.4040,6.0980
11.4080,6.1224
11.4120,6.1224
11.4160,6.1224
11.4200,6.1224
11.4240,6.1224
11.4280,6.0980
11.4320,6.0980
11.4360,6.1224
11.4400,6.1224
11.4440,6.1224
11.4480,6.1224
11.4520,6.0980
11.4560,6.1224
11.4600,6.1224
11.4640,6.0980
11.4680,6.1224
11.4720,6.1224
11.4760,6.1224
11.4800,6.1224
11.4840,6.1224
11.4880,6.1224
11.4920,6.0980
11.4960,6.0980
11.5000,6.0980
11.5040,6.0980
11.5080,6.1224
11.5120,6.0980
11.5160,6.0980
11.5200,6.1224
11.5240,6.0980
11.5280,6.1468
11.5320,6.1224
11.5360,6.1224
11.5400,6.0980
11.5440,6.1224
11.5480,6.1224
11.5520,6.1224
11.5560,6.1224
11.5600,6.1224
11.5640,6.1224
11.5680,6.0980
11.5720,6.1224
11.5760,6.1224
11.5800,6.0980
11.5840,6.1224
11.5880,6.1224
11.5920,6.1224
11.5960,6.1224
11.6000,6.0980
11.6040,6.0980
11.6080,6.1468
11.6120,6.1224
11.6160,6.1224
11.6200,6.1224
11.6240,6.1224
11.6280,6.1468
11.6320,6.1224
11.6360,6.1224
11.6400,6.1224
11.6440,6.1468
11.6480,6.1224
11.6520,6.1468
11.6560,6.1224
11.6600,6.1224
11.6640,6.1712
11.6680,6.1224
11.6720,6.1224
11.6760,6.1224
11.6800,6.1468
11.6840,6.1468
11.6880,6.1224
11.6920,6.1468
11.6960,6.1468
11.7000,6.0980
11.7040,6.1468
11.7080,6.1468
11.7120,6.1224
11.7160,6.1224
11.7200,6.1224
11.7240,6.1468
11.7280,6.1224
11.7320,6.1224
11.7360,6.1224
11.7400,6.1224
11.7440,6.1468
11.7480,6.1224
11.7520,6.1224
11.7560,6.1468
11.7600,6.1224
11.7640,6.1224
11.7680,6.1224
11.7720,6.1224
11.7760,6.1468
11.7800,6.1224
11.7840,6.1224
11.7880,6.1224
11.7920,6.1224
11.7960,6.1224
11.8000,6.1224
11.8040,6.1224
11.8080,6.1224
11.8120,6.1468
11.8160,6.1468
11.8200,6.1224
11.8240,6.1468
11.8280,6.1224
11.8320,6.0980
11.8360,6.1468
11.8400,6.1224
11.8440,6.1224
11.8480,6.1224
11.8520,6.1712
11.8560,6.1224
11.8600,6.0980
11.8640,6.1224
11.8680,6.1468
11.8720,6.1224
11.8760,6.1468
11.8800,6.1224
11.8840,6.1224
11.8880,6.1468
11.8920,6.1224
11.8960,6.1468
11.9000,6.1224
11.9040,6.1468
11.9080,6.1224
11.9120,6.1712
11.9160,6.0980
11.9200,6.1224
11.9240,6.1224
11.9280,6.1468
11.9320,6.1224
11.9360,6.1468
11.9400,6.1468
11.9440,6.1468
11.9480,6.1224
11.9520,6.1468
11.9560,6.1224
11.9600,6.1468
11.9640,6.1224
11.9680,6.1224
11.9720,6.1224
11.9760,6.1224
11.9800,6.1468
11.9840,6.1468
11.9880,6.1224
11.9920,6.1468
11.9960,6.1468
12.0000,6.1468
12.0040,6.1468
12.0080,6.1224
12.0120,6.1468
12.0160,6.0980
12.0200,6.0980
12.0240,6.1224
12.0280,6.1468
12.0320,6.1468
12.0360,6.1224
12.0400,6.1712
12.0440,6.1224
12.0480,6.1224
12.0520,6.1712
12.0560,6.1224
12.0600,6.1224
12.0640,6.1224
12.0680,6.1468
12.0720,6.1468
12.0760,6.1224
12.0800,6.1468
12.0840,6.1224
12.0880,6.1224
12.0920,6.1224
12.0960,6.1224
12.1000,6.1712
12.1040,6.1224
12.1080,6.1224
12.1120,6.1468
12.1160,6.1224
12.1200,6.1224
12.1240,6.1468
12.1280,6.1224
12.1320,6.1224
12.1360,6.1224
12.1400,6.1468
12.1440,6.1468
12.1480,6.1468
12.1520,6.1224
12.1560,6.1468
12.1600,6.1468
12.1640,6.1468
12.1680,6.1468
12.1720,6.1224
12.1760,6.1468
12.1800,6.1468
12.1840,6.1468
12.1880,6.1468
12.1920,6.1468
12.1960,6.1468
12.2000,6.1468
12.2040,6.1224
12.2080,6.1224
12.2120,6.1468
12.2160,6.1468
12.2200,6.1468
12.2240,6.1468
12.2280,6.1468
12.2320,6.1468
12.2360,6.1468
12.2400,6.1468
12.2440,6.1712
12.2480,6.1468
12.2520,6.1224
12.2560,6.1468
12.2600,6.1224
12.2640,6.1468
12.2680,6.1468
12.2720,6.1468
12.2760,6.1712
12.2800,6.1468
12.2840,6.1468
12.2880,6.1468
12.2920,6.1468
12.2960,6.1468
12.3000,6.1224
12.3040,6.1468
12.3080,6.1468
12.3120,6.1468
12.3160,6.1468
12.3200,6.1468
12.3240,6.1468
12.3280,6.1468
12.3320,6.1468
12.3360,6.1468
12.3400,6.1468
12.3440,6.1224
12.3480,6.1468
12.3520,6.1224
12.3560,6.1224
12.3600,6.1224
12.3640,6.1224
12.3680,6.1712
12.3720,6.1224
12.3760,6.1224
12.3800,6.1468
12.3840,6.1224
12.3880,6.1468
12.3920,6.1224
12.3960,6.1468
12.4000,6.1468
12.4040,6.1224
12.4080,6.1468
12.4120,6.1468
12.4160,6.1468
12.4200,6.1468
12.4240,6.1224
12.4280,6.1468
12.4320,6.1224
12.4360,6.1224
12.4400,6.1712
12.4440,6.1468
12.4480,6.1468
12.4520,6.1224
12.4560,6.1468
12.4600,6.1224
12.4640,6.1224
12.4680,6.1712
12.4720,6.1468
12.4760,6.1468
12.4800,6.1712
12.4840,6.1468
12.4880,6.1468
12.4920,6.1468
12.4960,6.1468
12.5000,6.1468
12.5040,6.1468
12.5080,6.1468
12.5120,6.1468
12.5160,6.1468
12.5200,6.1224
12.5240,6.1224
12.5280,6.1468
12.5320,6.1224
12.5360,6.1224
12.5400,6.1712
12.5440,6.1468
12.5480,6.1468
12.5520,6.1468
12.5560,6.1468
12.5600,6.1224
12.5640,6.1468
12.5680,6.1468
12.5720,6.1224
12.5760,6.1468
12.5800,6.1468
12.5840,6.1468
12.5880,6.1468
12.5920,6.1468
12.5960,6.1468
12.6000,6.1224
12.6040,6.1468
12.6080,6.1712
12.6120,6.1224
12.6160,6.1468
12.6200,6.1468
12.6240,6.1468
12.6280,6.1468
12.6320,6.1468
12.6360,6.1468
12.6400,6.1224
12.6440,6.1468
12.6480,6.1468
12.6520,6.1468
12.6560,6.1224
12.6600,6.1468
12.6640,6.1468
12.6680,6.1468
12.6720,6.1468
12.6760,6.1224
12.6800,6.1468
12.6840,6.1468
12.6880,6.1468
12.6920,6.1468
12.6960,6.1224
12.7000,6.1468
12.7040,6.1468
12.7080,6.1468
12.7120,6.1468
12.7160,6.1468
12.7200,6.1468
12.7240,6.1468
12.7280,6.1468
12.7320,6.1468
12.7360,6.1468
12.7400,6.1468
12.7440,6.1468
12.7480,6.1468
12.7520,6.1468
12.7560,6.1468
12.7600,6.1468
12.7640,6.1468
12.7680,6.1468
12.7720,6.1468
12.7760,6.1468
12.7800,6.1712
12.7840,6.1468
12.7880,6.1468
12.7920,6.1468
12.7960,6.1468
12.8000,6.1468
12.8040,6.1468
12.8080,6.1468
12.8120,6.1468
12.8160,6.1468
12.8200,6.1468
12.8240,6.1468
12.8280,6.1224
12.8320,6.1224
12.8360,6.1468
12.8400,6.1468
12.8440,6.1224
12.8480,6.1468
12.8520,6.1468
12.8560,6.1468
12.8600,6.1468
12.8640,6.1224
12.8680,6.1468
12.8720,6.1468
12.8760,6.1224
12.8800,6.1224
12.8840,6.1468
12.8880,6.1468
12.8920,6.1224
12.8960,6.1224
12.9000,6.1468
12.9040,6.1468
12.9080,6.1468
12.9120,6.1468
12.9160,6.1224
12.9200,6.1468
12.9240,6.1468
12.9280,6.1468
12.9320,6.1468
12.9360,6.1224
12.9400,6.1468
12.9440,6.1224
12.9480,6.1468
12.9520,6.0980
12.9560,6.1468
12.9600,6.1468
12.9640,6.1224
12.9680,6.1224
12.9720,6.1224
12.9760,6.1468
12.9800,6.1224
12.9840,6.1468
12.9880,6.1468
12.9920,6.1224
12.9960,6.1224
13.0000,6.1468
13.0040,6.1224
13.0080,6.1468
13.0120,6.1468
13.0160,6.1468
13.0200,6.1468
13.0240,6.1468
13.0280,6.1468
13.0320,6.1468
13.0360,6.1468
13.0400,6.1468
13.0440,6.1224
13.0480,6.1468
13.0520,6.1468
13.0560,6.1468
13.0600,6.1712
13.0640,6.1224
13.0680,6.1468
13.0720,6.1468
13.0760,6.1468
13.0800,6.1468
13.0840,6.1468
13.0880,6.1468
13.0920,6.1468
13.0960,6.1468
13.1000,6.1468
13.1040,6.1224
13.1080,6.1712
13.1120,6.1468
13.1160,6.1224
13.1200,6.1468
13.1240,6.1468
13.1280,6.1224
13.1320,6.1468
13.1360,6.1468
13.1400,6.1468
13.1440,6.1468
13.1480,6.1468
13.1520,6.1224
13.1560,6.1468
13.1600,6.1468
13.1640,6.1468
13.1680,6.1468
13.1720,6.1468
13.1760,6.1712
13.1800,6.1468
13.1840,6.1468
13.1880,6.1468
13.1920,6.1468
13.1960,6.1468
13.2000,6.1712
13.2040,6.1468
13.2080,6.1468
13.2120,6.1468
13.2160,6.1468
13.2200,6.1468
13.2240,6.1468
13.2280,6.1468
13.2320,6.1224
13.2360,6.1468
13.2400,6.1468
13.2440,6.1224
13.2480,6.1468
13.2520,6.1224
13.2560,6.1224
13.2600,6.1224
13.2640,6.1468
13.2680,6.1224
13.2720,6.1468
13.2760,6.1468
13.2800,6.1224
13.2840,6.1468
13.2880,6.1468
13.2920,6.1468
13.2960,6.1468
13.3000,6.1468
13.3040,6.1468
13.3080,6.1712
13.3120,6.1224
13.3160,6.1468
13.3200,6.1224
13.3240,6.1468
13.3280,6.1224
13.3320,6.1468
13.3360,6.1468
13.3400,6.1468
13.3440,6.1468
13.3480,6.1712
13.3520,6.1468
13.3560,6.1224
13.3600,6.1468
13.3640,6.1224
13.3680,6.1468
13.3720,6.1468
13.3760,6.1224
13.3800,6.1224
13.3840,6.1468
13.3880,6.1712
13.3920,6.1468
13.3960,6.1468
13.4000,6.1224
13.4040,6.1468
13.4080,6.1224
13.4120,6.1468
13.4160,6.1468
13.4200,6.1468
13.4240,6.1468
13.4280,6.1712
13.4320,6.1468
13.4360,6.1468
13.4400,6.1712
13.4440,6.1224
13.4480,6.1468
13.4520,6.1468
13.4560,6.1224
13.4600,6.1468
13.4640,6.1468
13.4680,6.1712
13.4720,6.1468
13.4760,6.1712
13.4800,6.1468
13.4840,6.1468
13.4880,6.1468
13.4920,6.1468
13.4960,6.1224
13.5000,6.1468
13.5040,6.1468
13.5080,6.1712
13.5120,6.1468
13.5160,6.1468
13.5200,6.1468
13.5240,6.1468
13.5280,6.1712
13.5320,6.1468
13.5360,6.1468
13.5400,6.1468
13.5440,6.1712
13.5480,6.1468
13.5520,6.1712
13.5560,6.1224
13.5600,6.1468
13.5640,6.1468
13.5680,6.1224
13.5720,6.1468
13.5760,6.1468
13.5800,6.1224
13.5840,6.1468
13.5880,6.1468
13.5920,6.1712
13.5960,6.1468
13.6000,6.1468
13.6040,6.1468
13.6080,6.1468
13.6120,6.1468
13.6160,6.1712
13.6200,6.1224
13.6240,6.1712
13.6280,6.1224
13.6320,6.1468
13.6360,6.1224
13.6400,6.1468
13.6440,6.1468
13.6480,6.1468
13.6520,6.1468
13.6560,6.1224
13.6600,6.1224
13.6640,6.1224
13.6680,6.1468
13.6720,6.1468
13.6760,6.1224
13.6800,6.1224
13.6840,6.1468
13.6880,6.1468
13.6920,6.1956
13.6960,6.1224
13.7000,6.1468
13.7040,6.1468
13.7080,6.1468
13.7120,6.1468
13.7160,6.1468
13.7200,6.1468
13.7240,6.1468
13.7280,6.1468
13.7320,6.1224
13.7360,6.1712
13.7400,6.1712
13.7440,6.1468
13.7480,6.1468
13.7520,6.1224
13.7560,6.1468
13.7600,6.1468
13.7640,6.1468
13.7680,6.1468
13.7720,6.1468
13.7760,6.1468
13.7800,6.1468
13.7840,6.1468
13.7880,6.1224
13.7920,6.1468
13.7960,6.1468
13.8000,6.1468
13.8040,6.1468
13.8080,6.1712
13.8120,6.1468
13.8160,6.1712
13.8200,6.1468
13.8240,6.1468
13.8280,6.1712
13.8320,6.1224
13.8360,6.1468
13.8400,6.1468
13.8440,6.1712
13.8480,6.1224
13.8520,6.1468
13.8560,6.1468
13.8600,6.1712
13.8640,6.1468
13.8680,6.1468
13.8720,6.1468
13.8760,6.1712
13.8800,6.1468
13.8840,6.1956
13.8880,6.1224
13.8920,6.1468
13.8960,6.1224
13.9000,6.1468
13.9040,6.1468
13.9080,6.1468
13.9120,6.1224
13.9160,6.1468
13.9200,6.1224
13.9240,6.1468
13.9280,6.1712
13.9320,6.1712
13.9360,6.1468
13.9400,6.1468
13.9440,6.1468
13.9480,6.1468
13.9520,6.1468
13.9560,6.1468
13.9600,6.1224
13.9640,6.1468
13.9680,6.1468
13.9720,6.1224
13.9760,6.1468
13.9800,6.1224
13.9840,6.1468
13.9880,6.1468
13.9920,6.1468
13.9960,6.1468
14.0000,6.1468
14.0040,6.1224
14.0080,6.1468
14.0120,6.1468
14.0160,6.1468
14.0200,6.1224
14.0240,6.1468
14.0280,6.1468
14.0320,6.1468
14.0360,6.1224
14.0400,6.1468
14.0440,6.1468
14.0480,6.1224
14.0520,6.1468
14.0560,6.1468
14.0600,6.1468
14.0640,6.1468
14.0680,6.1468
14.0720,6.1712
14.0760,6.1468
14.0800,6.1468
14.0840,6.1468
14.0880,6.1468
14.0920,6.1468
14.0960,6.1468
14.1000,6.1224
14.1040,6.1224
14.1080,6.1712
14.1120,6.1224
14.1160,6.1712
14.1200,6.1468
14.1240,6.1468
14.1280,6.1224
14.1320,6.1468
14.1360,6.1468
14.1400,6.1468
14.1440,6.1468
14.1480,6.1468
14.1520,6.1712
14.1560,6.1468
14.1600,6.1468
14.1640,6.1468
14.1680,6.1468
14.1720,6.1224
14.1760,6.1468
14.1800,6.1224
14.1840,6.1712
14.1880,6.1712
14.1920,6.1468
14.1960,6.1468
14.2000,6.1468
14.2040,6.1468
14.2080,6.1468
14.2120,6.1468
14.2160,6.1712
14.2200,6.1468
14.2240,6.1712
14.2280,6.1468
14.2320,6.1224
14.2360,6.1712
14.2400,6.1468
14.2440,6.1468
14.2480,6.1468
14.2520,6.1468
14.2560,6.1468
14.2600,6.1468
14.2640,6.1468
14.2680,6.1468
14.2720,6.1468
14.2760,6.1468
14.2800,6.1468
14.2840,6.1468
14.2880,6.1468
14.2920,6.1224
14.2960,6.1468
14.3000,6.1468
14.3040,6.1712
14.3080,6.1468
14.3120,6.1712
14.3160,6.1468
14.3200,6.1468
14.3240,6.1712
14.3280,6.1712
14.3320,6.1468
14.3360,6.1468
14.3400,6.1468
14.3440,6.1224
14.3480,6.1468
14.3520,6.1468
14.3560,6.1468
14.3600,6.1468
14.3640,6.1468
14.3680,6.1468
14.3720,6.1468
14.3760,6.1468
14.3800,6.1468
14.3840,6.1468
14.3880,6.1468
14.3920,6.1712
14.3960,6.1468
14.4000,6.1468
14.4040,6.1468
14.4080,6.1468
14.4120,6.1468
14.4160,6.1712
14.4200,6.1468
14.4240,6.1468
14.4280,6.1712
14.4320,6.1224
14.4360,6.1468
14.4400,6.1468
14.4440,6.1468
14.4480,6.1712
14.4520,6.1468
14.4560,6.1712
14.4600,6.1468
14.4640,6.1468
14.4680,6.1468
14.4720,6.1468
14.4760,6.1468
14.4800,6.1468
14.4840,6.1468
14.4880,6.1712
14.4920,6.1468
14.4960,6.1712
14.5000,6.1468
14.5040,6.1468
14.5080,6.1712
14.5120,6.1468
14.5160,6.1468
14.5200,6.1468
14.5240,6.1468
14.5280,6.1468
14.5320,6.1468
14.5360,6.1712
14.5400,6.1468
14.5440,6.1468
14.5480,6.1712
14.5520,6.1468
14.5560,6.1468
14.5600,6.1468
14.5640,6.1712
14.5680,6.1224
14.5720,6.1468
14.5760,6.1468
14.5800,6.1468
14.5840,6.1468
14.5880,6.1468
14.5920,6.1468
14.5960,6.1712
14.6000,6.1468
14.6040,6.1468
14.6080,6.1468
14.6120,6.1468
14.6160,6.1224
14.6200,6.1468
14.6240,6.1468
14.6280,6.1468
14.6320,6.1468
14.6360,6.1224
14.6400,6.1468
14.6440,6.1712
14.6480,6.1224
14.6520,6.1468
14.6560,6.1468
14.6600,6.1468
14.6640,6.1468
14.6680,6.1468
14.6720,6.1468
14.6760,6.1468
14.6800,6.1468
14.6840,6.1468
14.6880,6.1468
14.6920,6.1468
14.6960,6.1468
14.7000,6.1468
14.7040,6.1468
14.7080,6.1468
14.7120,6.1468
14.7160,6.1468
14.7200,6.1712
14.7240,6.1224
14.7280,6.1468
14.7320,6.1224
14.7360,6.1468
14.7400,6.1712
14.7440,6.1224
14.7480,6.1468
14.7520,6.1712
14.7560,6.1712
14.7600,6.1468
14.7640,6.1468
14.7680,6.1468
14.7720,6.1468
14.7760,6.1468
14.7800,6.1468
14.7840,6.1468
14.7880,6.1468
14.7920,6.1468
14.7960,6.1468
